br?	Month	EXT_STAT-m1_is_missing	EXT_STAT-m1_=_C	EXT_STAT-m1_=_E	EXT_STAT-m1_=_I	INT_STAT-m1_is_missing	INT_STAT-m1_=_N	INT_STAT-m1_=_O	INT_STAT-m1_=_X	CASH-m1	EXT_STAT-m1_=_I*INT_STAT-m1_is_missing 	Calibrator
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	15	1	0	0	0	1	0	0	0	18.65	0	0.137569
0	16	1	0	0	0	1	0	0	0	18.74	0	0.124912
0	7	1	0	0	0	1	0	0	0	17.99	0	0.230345
0	14	1	0	0	0	1	0	0	0	17.99	0	0.139888
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	17	1	0	0	0	1	0	0	0	18.99	0	0.114933
0	9	1	0	0	0	1	0	0	0	19.99	0	0.236893
0	15	1	0	0	0	1	0	0	0	21.99	0	0.195444
0	13	1	0	0	0	0	0	1	0	21.9	0	-0.238293
0	15	1	0	0	0	0	0	1	0	21.9	0	-0.240479
0	16	1	0	0	0	0	0	0	1	21.9	0	-0.0231635
0	7	-1.11022e-16	1	0	0	0	0	0	1	21.9	0	-0.0472002
0	10	-1.11022e-16	1	0	0	0	0	0	1	21.9	0	-0.0275052
0	11	-1.11022e-16	1	0	0	0	0	1	0	21.9	0	-0.241178
0	14	1	0	0	0	1	0	0	0	19.8	0	0.171993
0	16	1	0	0	0	1	0	0	0	19.8	0	0.144499
0	7	1	0	0	0	1	0	0	0	19.99	0	0.259029
0	8	1	0	0	0	0	0	0	0	17.8	0	-0.126896
0	11	-1.11022e-16	0	1	0	1	0	0	0	17.74	0	-0.109498
0	18	-1.11022e-16	0	1	0	0	0	0	0	22.15	0	0.0359731
0	8	-1.11022e-16	0	0	0	0	0	0	1	18.15	0	0.120174
0	14	-1.11022e-16	0	0	0	0	0	0	1	18.15	0	0.0300917
0	17	-1.11022e-16	0	0	0	0	0	0	1	18.4	0	-0.0100075
0	7	1	0	0	0	1	0	0	0	6.9	0	0.032539
0	15	1	0	0	0	1	0	0	0	15.9	0	0.0856935
0	7	1	0	0	0	1	0	0	0	19.8	0	0.256402
0	8	1	0	0	0	1	0	0	0	19.8	0	0.24533
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
0	14	1	0	0	0	1	0	0	0	19.99	0	0.175237
0	10	1	0	0	0	1	0	0	0	18.74	0	0.206007
0	17	1	0	0	0	1	0	0	0	18.99	0	0.114933
0	7	1	0	0	0	1	0	0	0	17.71	0	0.22617
0	10	1	0	0	0	1	0	0	0	17.74	0	0.189856
0	11	1	0	0	0	1	0	0	0	17.74	0	0.176743
0	16	-1.11022e-16	1	0	0	1	0	0	0	17.74	0	0.0266678
0	14	1	0	0	0	1	0	0	0	20.05	0	0.176314
0	7	1	0	0	0	1	0	0	0	19.71	0	0.255169
0	10	1	0	0	0	1	0	0	0	19.99	0	0.225215
0	11	1	0	0	0	0	0	0	0	19.99	0	-0.125316
0	13	1	0	0	0	0	0	0	0	20.02	0	-0.10921
0	8	1	0	0	0	1	0	0	0	20.15	0	0.250373
0	16	1	0	0	0	1	0	0	0	20.24	0	0.152253
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	14	1	0	0	0	1	0	0	0	14.53	0	0.0744539
0	11	1	0	0	0	1	0	0	0	19.33	0	0.202987
0	18	1	0	0	0	1	0	0	0	19.61	0	0.111824
0	7	1	0	0	0	1	0	0	0	19.39	0	0.25073
0	10	1	0	0	0	1	0	0	0	19.33	0	0.215137
0	16	1	0	0	0	1	0	0	0	20.08	0	0.149529
0	18	1	0	0	0	1	0	0	0	20.15	0	0.122072
0	7	1	0	0	0	1	0	0	0	17.99	0	0.230345
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	8	-1.11022e-16	0	0	1	1	0	0	0	18.8	1	-0.240276
0	10	-1.11022e-16	0	0	1	1	0	0	0	18.74	1	-0.238231
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	9	1	0	0	0	0	1	0	0	18.62	0	-0.972849
0	11	1	0	0	0	0	1	0	0	18.74	0	-0.961856
0	14	1	0	0	0	1	0	0	0	19.99	0	0.175237
0	17	1	0	0	0	1	0	0	0	20.18	0	0.137104
0	10	1	0	0	0	0	0	0	0	16.99	0	-0.102003
0	13	1	0	0	0	1	0	0	0	16.99	0	0.135941
0	17	1	0	0	0	1	0	0	0	16.99	0	0.076656
0	8	1	0	0	0	1	0	0	0	19.46	0	0.240585
0	12	1	0	0	0	1	0	0	0	19.3	0	0.189856
0	15	1	0	0	0	1	0	0	0	18.9	0	0.142198
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	16	1	0	0	0	1	0	0	0	17.9	0	0.109185
0	18	1	0	0	0	1	0	0	0	18.96	0	0.0995425
0	9	1	0	0	0	1	0	0	0	14.46	0	0.146562
0	7	1	0	0	0	1	0	0	0	14.56	0	0.175668
0	11	1	0	0	0	1	0	0	0	14.59	0	0.120174
0	15	1	0	0	0	1	0	0	0	16.62	0	0.0995425
0	17	1	0	0	0	1	0	0	0	16.96	0	0.0761668
0	9	-1.11022e-16	0	0	0	0	0	0	1	19.05	0	0.122309
0	11	-1.11022e-16	0	0	0	0	0	0	1	19.08	0	0.0932389
0	14	-1.11022e-16	0	0	0	0	0	0	1	19.11	0	0.0487133
0	7	1	0	0	0	1	0	0	0	16.99	0	0.215137
0	11	1	0	0	0	1	0	0	0	16.99	0	0.163888
0	11	1	0	0	0	1	0	0	0	15.9	0	0.144499
0	12	1	0	0	0	1	0	0	0	15.9	0	0.130094
0	15	1	0	0	0	1	0	0	0	15.9	0	0.0856935
0	18	1	0	0	0	1	0	0	0	15.9	0	0.0406224
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	18	1	0	0	0	1	0	0	0	21.9	0	0.154061
0	8	1	0	0	0	1	0	0	0	16.77	0	0.199333
0	16	1	0	0	0	1	0	0	0	17.24	0	0.0966363
0	10	1	0	0	0	1	0	0	0	20.02	0	0.225788
0	14	1	0	0	0	0	0	1	0	22.05	0	-0.239361
0	17	1	0	0	0	0	0	1	0	22.33	0	-0.241233
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	17	-1.11022e-16	1	0	0	1	0	0	0	21.9	0	0.0920239
0	9	1	0	0	0	1	0	0	0	18.02	0	0.206809
0	13	1	0	0	0	1	0	0	0	18.15	0	0.156761
0	14	1	0	0	0	1	0	0	0	18.08	0	0.141506
0	18	1	0	0	0	1	0	0	0	18.33	0	0.0873998
0	10	-1.11022e-16	1	0	0	1	0	0	0	17.99	0	0.121361
0	11	-1.11022e-16	1	0	0	1	0	0	0	17.99	0	0.106782
0	17	-1.11022e-16	1	0	0	1	0	0	0	17.99	0	0.016415
0	9	1	0	0	0	1	0	0	0	19.8	0	0.234101
0	16	1	0	0	0	1	0	0	0	21.99	0	0.182502
0	14	1	0	0	0	1	0	0	0	17.68	0	0.134309
0	16	1	0	0	0	1	0	0	0	17.74	0	0.10606
0	7	1	0	0	0	1	0	0	0	18.12	0	0.232228
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	12	1	0	0	0	1	0	0	0	21.9	0	0.230534
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	17	1	0	0	0	1	0	0	0	21.9	0	0.167849
0	8	-1.11022e-16	1	0	0	1	0	0	0	19.46	0	0.175668
0	11	-1.11022e-16	1	0	0	1	0	0	0	19.33	0	0.131736
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	8	-1.11022e-16	0	0	0	1	0	0	0	21.9	0	0.46305
0	12	-1.11022e-16	0	0	0	1	0	0	0	21.9	0	0.469376
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	10	1	0	0	0	1	0	0	0	16.65	0	0.171559
0	11	1	0	0	0	1	0	0	0	16.65	0	0.157881
0	12	1	0	0	0	1	0	0	0	16.62	0	0.14335
0	13	1	0	0	0	1	0	0	0	16.74	0	0.131267
0	17	1	0	0	0	1	0	0	0	16.96	0	0.0761668
0	7	1	0	0	0	1	0	0	0	16.71	0	0.210796
0	16	1	0	0	0	1	0	0	0	16.74	0	0.0869124
0	17	1	0	0	0	1	0	0	0	16.99	0	0.076656
0	17	1	0	0	0	0	0	0	1	21.9	0	-0.0172394
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	11	1	0	0	0	1	0	0	0	21.9	0	0.241869
0	18	1	0	0	0	1	0	0	0	22.24	0	0.160115
0	7	1	0	0	0	1	0	0	0	14.99	0	0.182926
0	9	1	0	0	0	1	0	0	0	14.99	0	0.156087
0	11	1	0	0	0	1	0	0	0	14.99	0	0.127743
0	10	-1.11022e-16	0	0	0	1	0	0	0	19.99	0	0.470064
0	10	1	0	0	0	1	0	0	0	15.9	0	0.158329
0	8	-1.11022e-16	0	1	0	1	0	0	0	15.9	0	-0.101063
0	13	-1.11022e-16	0	1	0	1	0	0	0	15.9	0	-0.16053
0	15	-1.11022e-16	0	1	0	1	0	0	0	15.9	0	-0.180078
0	17	-1.11022e-16	0	1	0	1	0	0	0	15.9	0	-0.196705
0	10	1	0	0	0	1	0	0	0	17.74	0	0.189856
0	11	1	0	0	0	1	0	0	0	17.74	0	0.176743
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	13	-1.11022e-16	1	0	0	0	1	0	0	19.8	0	-0.926318
0	8	1	0	0	0	1	0	0	0	17.8	0	0.215726
0	16	1	0	0	0	1	0	0	0	6.9	0	-0.0972102
0	18	1	0	0	0	1	0	0	0	6.9	0	-0.122999
0	9	1	0	0	0	1	0	0	0	19.99	0	0.236893
0	13	1	0	0	0	1	0	0	0	20.02	0	0.188813
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	14	1	0	0	0	1	0	0	0	21.9	0	0.206609
0	17	1	0	0	0	1	0	0	0	21.9	0	0.167849
0	12	1	0	0	0	1	0	0	0	19.99	0	0.200961
0	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
0	15	1	0	0	0	0	0	0	0	21.99	0	-0.113485
0	16	1	0	0	0	1	0	0	0	21.99	0	0.182502
0	18	1	0	0	0	1	0	0	0	22.24	0	0.160115
0	8	1	0	0	0	1	0	0	0	20.15	0	0.250373
0	11	1	0	0	0	1	0	0	0	20.02	0	0.213761
0	13	1	0	0	0	1	0	0	0	20.12	0	0.19048
0	8	1	0	0	0	1	0	0	0	5.9	0	-0.00180009
0	14	1	0	0	0	1	0	0	0	5.9	0	-0.0876531
0	16	1	0	0	0	1	0	0	0	21.9	0	0.181017
0	7	1	0	0	0	0	0	1	0	21.9	0	-0.220351
0	10	1	0	0	0	0	0	0	1	21.9	0	-0.0638481
0	15	-1.11022e-16	0	0	1	0	0	0	1	21.9	0	-0.0123308
0	11	-1.11022e-16	0	0	0	0	0	0	0	18.99	0	0.239113
0	12	-1.11022e-16	0	0	0	0	0	0	0	18.99	0	0.227503
0	15	1	0	0	0	1	0	0	0	15.65	0	0.0810562
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	8	1	0	0	0	1	0	0	0	17.8	0	0.215726
0	11	1	0	0	0	1	0	0	0	17.74	0	0.176743
0	13	1	0	0	0	1	0	0	0	17.68	0	0.14839
0	14	1	0	0	0	1	0	0	0	17.68	0	0.134309
0	17	1	0	0	0	1	0	0	0	17.99	0	0.0959089
0	13	1	0	0	0	1	0	0	0	16.74	0	0.131267
0	15	1	0	0	0	1	0	0	0	16.62	0	0.0995425
0	7	1	0	0	0	1	0	0	0	21.9	0	0.284409
0	8	1	0	0	0	0	1	0	0	21.9	0	-1.00405
0	8	1	0	0	0	0	0	0	1	19.58	0	-0.0565417
0	10	-1.11022e-16	0	1	0	0	0	0	1	19.99	0	0.0815409
0	11	1	0	0	0	1	0	0	0	19.99	0	0.213367
0	13	1	0	0	0	1	0	0	0	19.99	0	0.188186
0	18	1	0	0	0	1	0	0	0	20.15	0	0.122072
0	7	1	0	0	0	0	0	1	0	16.71	0	-0.239168
0	10	1	0	0	0	1	0	0	0	5.9	0	-0.0312916
0	12	1	0	0	0	1	0	0	0	5.9	0	-0.0600229
0	14	1	0	0	0	1	0	0	0	15.9	0	0.100752
0	15	1	0	0	0	1	0	0	0	15.9	0	0.0856935
0	8	1	0	0	0	1	0	0	0	17.99	0	0.218655
0	14	-1.11022e-16	0	0	0	1	0	0	0	17.99	0	0.479163
0	17	-1.11022e-16	0	0	0	1	0	0	0	18.24	0	0.48236
0	8	1	0	0	0	0	0	0	1	21.9	0	-0.0795891
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	15	-1.11022e-16	0	1	0	0	0	0	1	21.9	0	0.107286
0	10	1	0	0	0	0	0	1	0	15.9	0	-0.241415
0	11	1	0	0	0	1	0	0	0	15.9	0	0.144499
0	16	-1.11022e-16	0	1	0	0	0	0	0	15.9	0	0.0833913
0	15	-1.11022e-16	1	0	0	1	0	0	0	16.9	0	0.0254456
0	16	-1.11022e-16	1	0	0	1	0	0	0	16.9	0	0.0105717
0	7	1	0	0	0	1	0	0	0	18.99	0	0.244967
0	8	-1.11022e-16	0	0	0	1	0	0	0	18.99	0	0.468956
0	13	-1.11022e-16	0	0	0	1	0	0	0	18.99	0	0.476174
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	12	1	0	0	0	1	0	0	0	17.99	0	0.16763
0	13	1	0	0	0	1	0	0	0	17.99	0	0.154061
0	8	1	0	0	0	1	0	0	0	16.5	0	0.195032
0	10	1	0	0	0	1	0	0	0	16.5	0	0.168943
0	9	1	0	0	0	1	0	0	0	18.99	0	0.221949
0	13	1	0	0	0	1	0	0	0	19.02	0	0.171993
0	12	1	0	0	0	1	0	0	0	17.99	0	0.16763
0	13	1	0	0	0	1	0	0	0	17.99	0	0.154061
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	14	1	0	0	0	1	0	0	0	9.9	0	-0.0145775
0	15	1	0	0	0	1	0	0	0	9.9	0	-0.0293926
0	18	1	0	0	0	1	0	0	0	9.9	0	-0.0723068
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	12	1	0	0	0	1	0	0	0	19.99	0	0.200961
0	16	1	0	0	0	1	0	0	0	20.15	0	0.150666
0	9	1	0	0	0	1	0	0	0	18.99	0	0.221949
0	14	1	0	0	0	1	0	0	0	18.99	0	0.157881
0	9	1	0	0	0	1	0	0	0	18.02	0	0.206809
0	10	1	0	0	0	1	0	0	0	18.05	0	0.194826
0	14	1	0	0	0	1	0	0	0	16.49	0	0.112063
0	8	1	0	0	0	1	0	0	0	16.8	0	0.199944
0	12	1	0	0	0	1	0	0	0	16.62	0	0.14335
0	17	-1.11022e-16	1	0	0	1	0	0	0	9.9	0	-0.128164
0	14	-1.11022e-16	1	0	0	1	0	0	0	14.99	0	0.00377113
0	18	1	0	0	0	1	0	0	0	13.18	0	-0.0116926
0	7	1	0	0	0	1	0	0	0	20.08	0	0.260249
0	8	1	0	0	0	1	0	0	0	14.99	0	0.169817
0	14	1	0	0	0	1	0	0	0	14.99	0	0.0832539
0	15	1	0	0	0	1	0	0	0	14.99	0	0.0683314
0	7	1	0	0	0	1	0	0	0	16.99	0	0.215137
0	14	1	0	0	0	1	0	0	0	16.99	0	0.121361
0	16	1	0	0	0	1	0	0	0	16.99	0	0.0917808
0	10	1	0	0	0	0	0	1	0	19.99	0	-0.237412
0	11	1	0	0	0	0	0	0	1	19.99	0	-0.0392276
0	13	1	0	0	0	0	0	0	1	20.02	0	-0.0267071
0	13	-1.11022e-16	1	0	0	1	0	0	0	14.68	0	0.0127615
0	14	-1.11022e-16	1	0	0	1	0	0	0	14.68	0	-0.00204199
0	7	1	0	0	0	1	0	0	0	19.12	0	0.246778
0	10	1	0	0	0	1	0	0	0	19.05	0	0.210796
0	13	1	0	0	0	1	0	0	0	19.15	0	0.174159
0	16	1	0	0	0	1	0	0	0	19.27	0	0.134775
0	9	1	0	0	0	0	0	1	0	18.02	0	-0.239544
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	9	1	0	0	0	1	0	0	0	16.5	0	0.182078
0	10	1	0	0	0	1	0	0	0	16.5	0	0.168943
0	14	1	0	0	0	1	0	0	0	16.5	0	0.112063
0	18	1	0	0	0	1	0	0	0	16.5	0	0.0521471
0	10	1	0	0	0	1	0	0	0	12.59	0	0.0971211
0	14	1	0	0	0	1	0	0	0	12.53	0	0.0357222
0	18	-1.11022e-16	1	0	0	1	0	0	0	20.3	0	0.0460158
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	9	1	0	0	0	1	0	0	0	18.99	0	0.221949
0	13	1	0	0	0	1	0	0	0	19.02	0	0.171993
0	10	-1.11022e-16	1	0	0	0	0	0	1	20.02	0	-0.0133394
0	12	-1.11022e-16	1	0	0	0	0	0	0	19.99	0	-0.0741749
0	13	-1.11022e-16	1	0	0	1	0	0	0	20.12	0	0.117557
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	11	1	0	0	0	1	0	0	0	18.05	0	0.182078
0	12	1	0	0	0	1	0	0	0	18.02	0	0.168287
0	9	1	0	0	0	1	0	0	0	18.02	0	0.206809
0	12	1	0	0	0	1	0	0	0	18.02	0	0.168287
0	9	1	0	0	0	1	0	0	0	16.49	0	0.182078
0	14	1	0	0	0	1	0	0	0	16.49	0	0.112063
0	7	1	0	0	0	1	0	0	0	12.56	0	0.140582
0	8	1	0	0	0	1	0	0	0	12.65	0	0.127743
0	13	1	0	0	0	1	0	0	0	12.53	0	0.0509207
0	12	1	0	0	0	1	0	0	0	17.99	0	0.16763
0	16	1	0	0	0	1	0	0	0	17.99	0	0.110865
0	15	1	0	0	0	1	0	0	0	0	0	-0.184973
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	7	1	0	0	0	0	0	0	0	18.71	0	-0.14392
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	18	1	0	0	0	1	0	0	0	22.15	0	0.158553
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	16	-1.11022e-16	1	0	0	1	0	0	0	18.74	0	0.0460158
0	17	-1.11022e-16	1	0	0	1	0	0	0	18.99	0	0.0357222
0	7	1	0	0	0	0	0	0	1	20.27	0	-0.0708629
0	13	-1.11022e-16	0	1	0	0	0	0	1	20.3	0	0.107808
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	8	1	0	0	0	1	0	0	0	12.15	0	0.118509
0	10	1	0	0	0	1	0	0	0	12.15	0	0.0886177
0	13	1	0	0	0	1	0	0	0	12.15	0	0.0435639
0	8	1	0	0	0	1	0	0	0	20.77	0	0.259029
0	14	1	0	0	0	1	0	0	0	20.68	0	0.18672
0	16	1	0	0	0	1	0	0	0	20.87	0	0.163445
0	17	1	0	0	0	1	0	0	0	20.96	0	0.151346
0	18	1	0	0	0	1	0	0	0	20.93	0	0.136639
0	15	1	0	0	0	1	0	0	0	16.65	0	0.100268
0	15	-1.11022e-16	0	0	1	1	0	0	0	19.8	1	-0.232071
0	7	1	0	0	0	1	0	0	0	17.71	0	0.22617
0	15	1	0	0	0	1	0	0	0	17.65	0	0.119223
0	17	1	0	0	0	1	0	0	0	17.99	0	0.0959089
0	12	1	0	0	0	1	0	0	0	17.62	0	0.161228
0	17	1	0	0	0	1	0	0	0	17.99	0	0.0959089
0	18	1	0	0	0	1	0	0	0	17.96	0	0.0803233
0	7	-1.11022e-16	0	1	0	1	0	0	0	15.9	0	-0.0876531
0	8	-1.11022e-16	0	1	0	1	0	0	0	15.9	0	-0.101063
0	13	-1.11022e-16	0	1	0	0	0	0	0	15.9	0	0.0572644
0	14	-1.11022e-16	1	0	0	1	0	0	0	17.68	0	0.055581
0	16	-1.11022e-16	1	0	0	1	0	0	0	21.9	0	0.106782
0	7	1	0	0	0	1	0	0	0	15.71	0	0.194826
0	17	1	0	0	0	1	0	0	0	15.99	0	0.057298
0	8	1	0	0	0	1	0	0	0	15.8	0	0.183561
0	16	1	0	0	0	1	0	0	0	20.08	0	0.149529
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	16	1	0	0	0	1	0	0	0	21.9	0	0.181017
0	9	1	0	0	0	0	0	0	0	19.99	0	-0.141179
0	10	1	0	0	0	1	0	0	0	20.02	0	0.225788
0	14	1	0	0	0	1	0	0	0	22.05	0	0.208807
0	9	1	0	0	0	1	0	0	0	16.99	0	0.190272
0	10	1	0	0	0	1	0	0	0	16.99	0	0.177172
0	12	1	0	0	0	1	0	0	0	16.99	0	0.149984
0	9	-1.11022e-16	1	0	0	1	0	0	0	18.62	0	0.147477
0	10	-1.11022e-16	1	0	0	1	0	0	0	18.74	0	0.135242
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	10	1	0	0	0	1	0	0	0	20.02	0	0.225788
0	12	1	0	0	0	1	0	0	0	19.99	0	0.200961
0	13	1	0	0	0	1	0	0	0	20.12	0	0.19048
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	12	1	0	0	0	1	0	0	0	15.9	0	0.130094
0	14	1	0	0	0	1	0	0	0	15.9	0	0.100752
0	16	-1.11022e-16	1	0	0	1	0	0	0	15.9	0	-0.00856179
0	14	1	0	0	0	0	0	0	1	18.08	0	-0.00655493
0	15	1	0	0	0	0	0	0	1	18.02	0	-0.000733601
0	7	-1.11022e-16	1	0	0	1	0	0	0	18.71	0	0.176314
0	11	-1.11022e-16	1	0	0	1	0	0	0	18.74	0	0.120886
0	9	1	0	0	0	1	0	0	0	18.02	0	0.206809
0	12	1	0	0	0	1	0	0	0	18.02	0	0.168287
0	13	1	0	0	0	1	0	0	0	18.15	0	0.156761
0	18	1	0	0	0	1	0	0	0	18.33	0	0.0873998
0	7	-1.11022e-16	0	1	0	0	0	0	1	19.14	0	0.0644931
0	8	-1.11022e-16	0	0	0	0	0	0	1	19.21	0	0.139656
0	15	-1.11022e-16	0	0	0	0	0	0	0	19.05	0	0.191726
0	16	-1.11022e-16	0	0	0	0	0	0	0	19.3	0	0.182926
0	8	-1.11022e-16	0	0	0	1	0	0	0	18.8	0	0.469327
0	10	-1.11022e-16	0	0	0	1	0	0	0	18.74	0	0.472417
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	12	1	0	0	0	1	0	0	0	21.99	0	0.231852
0	14	1	0	0	0	1	0	0	0	21.99	0	0.208009
0	15	1	0	0	0	1	0	0	0	21.99	0	0.195444
0	7	1	0	0	0	1	0	0	0	18.71	0	0.240952
0	8	1	0	0	0	1	0	0	0	18.8	0	0.230911
0	9	1	0	0	0	1	0	0	0	18.62	0	0.216313
0	11	1	0	0	0	1	0	0	0	18.74	0	0.193382
0	13	1	0	0	0	1	0	0	0	18.68	0	0.166093
0	18	-1.11022e-16	1	0	0	1	0	0	0	18.96	0	0.020073
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	13	1	0	0	0	1	0	0	0	16.99	0	0.135941
0	15	1	0	0	0	1	0	0	0	11.9	0	0.00862678
0	9	1	0	0	0	1	0	0	0	15.65	0	0.16763
0	11	1	0	0	0	1	0	0	0	15.65	0	0.139888
0	12	1	0	0	0	1	0	0	0	15.65	0	0.125621
0	15	1	0	0	0	1	0	0	0	15.65	0	0.0810562
0	16	1	0	0	0	1	0	0	0	15.65	0	0.0658806
0	18	1	0	0	0	1	0	0	0	15.65	0	0.0357222
0	7	-1.11022e-16	1	0	0	1	0	0	0	18.71	0	0.176314
0	8	1	0	0	0	1	0	0	0	5.9	0	-0.00180009
0	10	-1.11022e-16	1	0	0	1	0	0	0	5.9	0	-0.10467
0	12	-1.11022e-16	1	0	0	1	0	0	0	5.9	0	-0.129735
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
0	7	1	0	0	0	1	0	0	0	5.9	0	0.0132483
0	9	1	0	0	0	1	0	0	0	5.9	0	-0.0164979
0	12	1	0	0	0	1	0	0	0	5.9	0	-0.0600229
0	15	1	0	0	0	1	0	0	0	5.9	0	-0.101063
0	16	1	0	0	0	1	0	0	0	5.9	0	-0.113852
0	12	1	0	0	0	1	0	0	0	21.9	0	0.230534
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	16	1	0	0	0	1	0	0	0	21.9	0	0.181017
0	7	1	0	0	0	1	0	0	0	19.8	0	0.256402
0	10	1	0	0	0	1	0	0	0	19.8	0	0.222335
0	11	1	0	0	0	1	0	0	0	19.8	0	0.210399
0	12	1	0	0	0	1	0	0	0	21.99	0	0.231852
0	15	1	0	0	0	1	0	0	0	21.99	0	0.195444
0	7	-1.11022e-16	0	0	0	0	0	0	1	21.9	0	0.199333
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	14	1	0	0	0	1	0	0	0	21.9	0	0.206609
0	11	1	0	0	0	1	0	0	0	21.9	0	0.241869
0	17	1	0	0	0	1	0	0	0	21.9	0	0.167849
0	8	1	0	0	0	1	0	0	0	20.15	0	0.250373
0	10	1	0	0	0	1	0	0	0	20.02	0	0.225788
0	11	1	0	0	0	1	0	0	0	20.02	0	0.213761
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	9	1	0	0	0	1	0	0	0	18.99	0	0.221949
0	14	1	0	0	0	0	0	0	0	18.99	0	-0.0901951
0	17	1	0	0	0	1	0	0	0	20.33	0	0.139888
0	13	-1.11022e-16	1	0	0	1	0	0	0	14.9	0	0.0171462
0	17	-1.11022e-16	1	0	0	1	0	0	0	14.9	0	-0.0421452
0	8	1	0	0	0	1	0	0	0	21.9	0	0.274218
0	10	1	0	0	0	1	0	0	0	21.9	0	0.253046
0	13	-1.11022e-16	1	0	0	1	0	0	0	21.9	0	0.150211
0	14	1	0	0	0	1	0	0	0	0	0	-0.176028
0	18	1	0	0	0	1	0	0	0	0	0	-0.207606
0	9	1	0	0	0	0	0	0	0	19.02	0	-0.131342
0	15	1	0	0	0	1	0	0	0	19.99	0	0.161672
0	18	1	0	0	0	1	0	0	0	20.3	0	0.124912
0	9	1	0	0	0	1	0	0	0	13.9	0	0.136406
0	18	1	0	0	0	1	0	0	0	13.9	0	0.00207403
0	7	1	0	0	0	1	0	0	0	21.9	0	0.284409
0	9	1	0	0	0	1	0	0	0	21.9	0	0.263881
0	12	1	0	0	0	1	0	0	0	21.9	0	0.230534
0	13	1	0	0	0	1	0	0	0	21.9	0	0.218655
0	12	1	0	0	0	1	0	0	0	21.9	0	0.230534
0	10	1	0	0	0	1	0	0	0	18.65	0	0.204399
0	11	1	0	0	0	1	0	0	0	18.65	0	0.191934
0	13	-1.11022e-16	1	0	0	1	0	0	0	19.05	0	0.0971211
0	15	1	0	0	0	1	0	0	0	19.05	0	0.144958
0	7	1	0	0	0	1	0	0	0	14.99	0	0.182926
0	16	1	0	0	0	1	0	0	0	0	0	-0.193311
